"","X","Participant.Private.ID","Task.Name","branch.53l8.x","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability","branch.53l8.y","BI_01","AE_mean","PA_mean","MT_mean","SA_mean","EM_mean","GM_mean"
"150",170,5628783,"block b","musicreaders","trial",6,1206,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"151",145,5628783,"block a","musicreaders","trial",7,2331,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"152",171,5628783,"block b","musicreaders","trial",7,1048,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"153",146,5628783,"block a","musicreaders","trial",8,2590,1,0,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"154",172,5628783,"block b","musicreaders","trial",8,1681,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"155",147,5628783,"block a","musicreaders","trial",9,1758,1,0,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"156",173,5628783,"block b","musicreaders","trial",9,1614,1,1,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"157",148,5628783,"block a","musicreaders","trial",10,13399,1,0,"invalid","invalid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"158",174,5628783,"block b","musicreaders","trial",10,4289,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"159",149,5628783,"block a","musicreaders","trial",11,2723,1,0,"invalid","invalid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"160",162,5628783,"block b","musicreaders","trial",11,1681,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"161",150,5628783,"block a","musicreaders","trial",12,6654,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"162",163,5628783,"block b","musicreaders","trial",12,2709,1,0,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"163",151,5628783,"block a","musicreaders","trial",13,5465,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"164",164,5628783,"block b","musicreaders","trial",13,2056,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"165",152,5628783,"block a","musicreaders","trial",14,2070,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"166",178,5628783,"block b","musicreaders","trial",14,2675,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"167",153,5628783,"block a","musicreaders","trial",15,3215,1,0,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"168",175,5628783,"block b","musicreaders","trial",15,1130,1,0,"invalid","invalid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"169",154,5628783,"block a","musicreaders","trial",16,3468,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"170",176,5628783,"block b","musicreaders","trial",16,2423,1,1,"invalid","invalid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"171",155,5628783,"block a","musicreaders","trial",17,2399,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"172",177,5628783,"block b","musicreaders","trial",17,3040,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"173",156,5628783,"block a","musicreaders","trial",18,3861,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"174",182,5628783,"block b","musicreaders","trial",18,1663,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"175",157,5628783,"block a","musicreaders","trial",19,1424,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"176",179,5628783,"block b","musicreaders","trial",19,1190,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"177",158,5628783,"block a","musicreaders","trial",20,2844,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"178",180,5628783,"block b","musicreaders","trial",20,1581,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"179",159,5628783,"block a","musicreaders","trial",21,2656,1,0,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"180",181,5628783,"block b","musicreaders","trial",21,2427,1,1,"neutral","neutral","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"181",160,5628783,"block a","musicreaders","trial",22,2868,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"182",184,5628783,"block b","musicreaders","trial",22,2486,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"183",161,5628783,"block a","musicreaders","trial",23,3622,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"184",183,5628783,"block b","musicreaders","trial",23,2132,1,1,"valid","valid","musicreaders","musicreaders","piano",3.444444444,4.111111111,1.857142857,3.571428571,6.5,3.166666667
"185",187,5629186,"block a","musicreaders","trial",1,1381,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"186",188,5629186,"block b","musicreaders","trial",1,2677.9,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"187",185,5629186,"block a","musicreaders","trial",2,2478.7,1,1,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"188",189,5629186,"block b","musicreaders","trial",2,1987.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"189",186,5629186,"block a","musicreaders","trial",3,12815.9,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"190",190,5629186,"block b","musicreaders","trial",3,2596.3,1,0,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"191",191,5629186,"block b","musicreaders","trial",4,3380.8,1,0,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"192",205,5629186,"block a","musicreaders","trial",4,2558.6,1,1,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"193",192,5629186,"block b","musicreaders","trial",5,2046.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"194",206,5629186,"block a","musicreaders","trial",5,1650.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"195",193,5629186,"block b","musicreaders","trial",6,1863.8,1,0,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"196",207,5629186,"block a","musicreaders","trial",6,5059.6,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"197",194,5629186,"block b","musicreaders","trial",7,4471.9,1,1,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"198",208,5629186,"block a","musicreaders","trial",7,2349.9,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"199",195,5629186,"block b","musicreaders","trial",8,2527.9,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"200",209,5629186,"block a","musicreaders","trial",8,2478,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"201",196,5629186,"block b","musicreaders","trial",9,1866,1,0,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"202",210,5629186,"block a","musicreaders","trial",9,4049.7,1,0,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"203",197,5629186,"block b","musicreaders","trial",10,2729.2,1,0,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"204",211,5629186,"block a","musicreaders","trial",10,2687.8,1,1,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"205",198,5629186,"block b","musicreaders","trial",11,3119.4,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"206",212,5629186,"block a","musicreaders","trial",11,2115.4,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"207",199,5629186,"block b","musicreaders","trial",12,3299.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"208",213,5629186,"block a","musicreaders","trial",12,2704.3,1,0,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"209",200,5629186,"block b","musicreaders","trial",13,2946.6,1,0,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"210",214,5629186,"block a","musicreaders","trial",13,6807.3,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"211",201,5629186,"block b","musicreaders","trial",14,3544.6,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"212",215,5629186,"block a","musicreaders","trial",14,1696.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"213",202,5629186,"block b","musicreaders","trial",15,2579.5,1,1,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"214",216,5629186,"block a","musicreaders","trial",15,1470.5,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"215",203,5629186,"block b","musicreaders","trial",16,2751.7,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"216",217,5629186,"block a","musicreaders","trial",16,2524.5,1,0,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"217",204,5629186,"block b","musicreaders","trial",17,2180,1,1,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"218",218,5629186,"block a","musicreaders","trial",17,1163.6,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"219",219,5629186,"block a","musicreaders","trial",18,1654.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"220",228,5629186,"block b","musicreaders","trial",18,2683.6,1,0,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"221",220,5629186,"block a","musicreaders","trial",19,1603.9,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"222",225,5629186,"block b","musicreaders","trial",19,2183.2,1,1,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"223",221,5629186,"block a","musicreaders","trial",20,1818.5,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"224",226,5629186,"block b","musicreaders","trial",20,3660.4,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"225",222,5629186,"block a","musicreaders","trial",21,2472.4,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"226",227,5629186,"block b","musicreaders","trial",21,3041.8,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"227",223,5629186,"block a","musicreaders","trial",22,4064.4,1,1,"neutral","neutral","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"228",230,5629186,"block b","musicreaders","trial",22,2485.2,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"229",224,5629186,"block a","musicreaders","trial",23,1700.4,1,1,"invalid","invalid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"230",229,5629186,"block b","musicreaders","trial",23,2126.1,1,1,"valid","valid","musicreaders","musicreaders","Piano",3.444444444,5.777777778,3.428571429,4.428571429,6.666666667,3.777777778
"231",238,5629196,"block b","nonreaders","trial",1,1284.8,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"232",254,5629196,"block c","nonreaders","trial",1,5636.4,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"233",232,5629196,"block b","nonreaders","trial",2,1784.2,1,1,"invalid","invalid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"234",268,5629196,"block c","nonreaders","trial",2,2304.2,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"235",231,5629196,"block b","nonreaders","trial",3,3698,1,0,"invalid","invalid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"236",269,5629196,"block c","nonreaders","trial",3,1819.2,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"237",236,5629196,"block b","nonreaders","trial",4,2252.5,1,1,"neutral","neutral","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"238",270,5629196,"block c","nonreaders","trial",4,2345,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"239",242,5629196,"block b","nonreaders","trial",5,2057.9,1,1,"neutral","neutral","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"240",276,5629196,"block c","nonreaders","trial",5,1898.6,1,0,"neutral","neutral","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"241",243,5629196,"block b","nonreaders","trial",6,1956.2,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"242",272,5629196,"block c","nonreaders","trial",6,1727.4,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"243",244,5629196,"block b","nonreaders","trial",7,1357.5,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"244",259,5629196,"block c","nonreaders","trial",7,1595.6,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"245",247,5629196,"block c","nonreaders","trial",8,2122.5,1,0,"invalid","invalid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"246",258,5629196,"block b","nonreaders","trial",8,2244.4,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"247",233,5629196,"block b","nonreaders","trial",9,2238,1,0,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
"248",248,5629196,"block c","nonreaders","trial",9,2119.1,1,1,"valid","valid","nonreaders","nonreaders","",3.555555556,4.777777778,1,2.857142857,4.5,2.333333333
